"id","x","y","weight"
"HATTON","422399.66610110464","266400.4298045431","48"
"RDHAMN","641349.9244543484","302249.7792441721","37"
"THFORD","359389.7954840226","112504.50480434104","16"
"OCKLYAC","516477.257561201","140454.98223282257","36"
"CLPHHS","529820.1126991563","175710.09510834463","142"
"FAZKRLY","337916.20532253076","397335.64820179803","123"
"WINERSH","478176.90181232704","170739.9065702578","146"
"FSHBORN","483530.2940311458","105060.04656585696","42"
"ELGIN","321822.7548431752","862199.228642874","34"
"ARMTHWT","350475.05900615116","546339.6012853166","15"
"ESTFLDS","528444.7147131871","169250.29172645183","148"
"OLTON","413399.9561486367","282300.0296393734","75"
"DAWLSHW","297930.10233708785","78660.1286010441","58"
"LLHLETH","321644.8302167838","200783.0912278153","34"
"CONNELF","191470.0394432406","734049.8692496397","14"
"SVNOAKS","552267.0851513839","155339.59317313423","350"
"SPALDNG","524390.2913440962","322839.4741129924","29"
"KIRKHAM","341925.04328463314","432649.5966573284","105"
"NAFERTN","505859.74269303906","458449.88183385564","43"
"DEGANWY","277899.7594046848","379100.47388743004","52"
"RGHTNRD","621939.7133745328","340720.2095116694","26"
"LNDNBDE","532972.4098177882","180193.6344127399","1409"
"LNDNBDC","532964.9214259855","180187.8745914615","375"
"THOPBAY","591627.1345688639","185689.1514566717","169"
"CLDRCRX","282030.05708071653","667699.8344506352","74"
"LESTER","459353.3135297898","304088.0235836478","243"
"TONPNTR","297269.8131075516","195380.11859943788","61"
"EFNGHMJ","510270.6864355595","155891.59326267595","114"
"SHRTLND","539329.7152284856","169320.10299216525","228"
"NINIANP","316640.2494636756","175979.49105808948","59"
"GSCD","252182.26251313943","668589.6454630443","138"
"BHAMINT","418727.77063830494","283685.52399816236","277"
"BINGHAM","470535.2179544243","340160.1148047388","38"
"BRNMONC","594842.1318737987","196511.44216676365","52"
"SLEGHTS","486800.05357053503","508119.86967077793","9"
"CLAPTON","534780.3273006773","186539.76370288024","150"
"BLTRNAB","568000.301569659","147800.3470477427","42"
"DOWNHAM","560299.9153576358","303330.3144535187","47"
"ROWLEYR","398000.33265140286","286599.54859552736","125"
"STTNPWY","450594.8836388719","357699.8766626496","42"
"LANDUDJ","279488.110855743","377856.7534354056","114"
"ROMFORD","551389.1728684818","188476.30299580697","440"
"SMINSTR","596189.8335839682","199565.7074808976","52"
"LNGNDRY","344660.18216966785","676299.6810457654","38"
"OVTN","451789.83326691214","150829.77522097476","48"
"PALMRSG","530914.772942215","192744.70660000818","118"
"EDNT","544521.7903508428","146570.88468891368","31"
"OLDFLBR","373595.2953954414","164845.72431667987","2"
"WESTRTN","254130.01178779863","670430.4932057394","229"
"BLFR","531714.1360233945","180914.22646080743","643"
"DARSHAM","640479.9864221135","269720.2915616702","33"
"CHASNRD","375640.1895714218","394440.26007068605","29"
"BNSLY","434735.3092900456","406535.0969170771","136"
"WICK","336064.92479707045","950885.3272779672","8"
"FURNESV","400840.3035399071","383539.98537242325","39"
"WVRMPTN","392000.3031369528","298899.6569818519","308"
"BCNSFLD","494004.15332529147","191144.05731576798","98"
"CATFORD","537259.7465806857","173560.5510103092","105"
"MRKTHRB","474170.14911227673","287424.99090636463","76"
"MATLCKB","429759.9251083323","358444.7186108406","36"
"CILMERY","300440.07194511354","251250.2385765168","8"
"SELBY","461785.73552612815","432234.6250821892","119"
"PURLEY","531469.6726931181","161520.32898767808","361"
"SEAMER","503259.98764164373","483939.9677223717","68"
"AMLY","502632.1623506469","111812.19594914236","46"
"RCKMNSW","505745.1603904233","194597.5542627045","61"
"THHT","349650.29290960165","393579.9318836457","40"
"HORLEY","528665.2584068023","142665.60903521153","175"
"DUNCRAG","181207.02479358698","833238.9732178532","8"
"SHRNSOS","591809.7819934275","174950.06944867835","57"
"LUTNAIR","511799.6588798465","221400.37310165406","184"
"SHIRLEY","410629.9717355341","278390.10194310674","62"
"WANDCMN","527729.7280110877","173509.64929610374","109"
"EMPKWAY","449700.12391275156","329700.12592515943","119"
"DNDL","422400.02149601345","408500.06735033833","35"
"NWPTRTG","330780.2406182692","188245.3013181347","290"
"EDNB","544040.2712348019","147486.57672399114","56"
"LDYW","537730.0540163772","174889.713379696","150"
"GFLD","399180.2272706643","404690.4036456513","50"
"CDCOT","347400.23936009157","187600.16214596468","31"
"FLINT","324532.63065809186","373124.80246020394","77"
"SINGER","249727.74508436397","670899.9935854237","139"
"GOURPIE","224414.46853294026","677679.5886211398","58"
"GRNDLFD","424999.77703444834","378800.01653006225","34"
"MONTRSE","371200.2544304969","758000.3475373806","102"
"CRAVENA","343175.1273290443","283060.3243689384","55"
"DANZEY","412304.8050508955","269649.89524103375","33"
"HALLRD","330467.7930087283","400599.54301333247","143"
"OLDFLDP","373613.85481005406","164533.10876729287","52"
"SWYTHLN","443909.8979591225","115930.36874617325","43"
"CBRK","299890.6678492223","95461.05117474298","38"
"MIRFILD","420409.67034565605","419480.06551461987","84"
"MLHL","366999.69154285453","426680.4094433335","34"
"WRBLNGT","472799.75030661863","106499.55056320064","38"
"THLB","255229.81972645436","659955.2332722598","68"
"CNTLEY","638139.8311104501","303680.39897932066","35"
"FLEET","481625.7006037372","155259.6535625808","73"
"BCWD","513482.3361505398","202017.43399227108","44"
"SLOUGH","497839.02428933297","180157.14735628566","373"
"KRKBYIF","322699.71957808686","482540.26073655847","36"
"LETHRHD","516300.1254797604","156840.4394049435","147"
"KEARSLY","375239.97531247255","405343.2792503392","36"
"SUTTONC","525635.1746862531","165525.11620999023","71"
"WHSTBLE","611285.6750429205","166423.8745388384","80"
"DALS","533569.8410332411","184779.56167483982","581"
"WLDNGHM","535939.9664775939","156360.42953821764","60"
"FTHRSTN","442475.27572515095","420479.47804706305","26"
"RAWCLIF","468720.2069101118","421900.03763186553","3"
"LAIRG","258264.93068256983","903922.235973481","9"
"TAUNTON","322755.1036413397","125459.92175457091","181"
"DISLEY","397270.0993285188","384589.88489570754","39"
"ESKBANK","332343.1824085","665935.8953371873","63"
"TOWERHL","533542.7489511026","180741.61416325445","11"
"MLGV","255535.0026073877","674454.5841194465","91"
"SUNYMDS","500160.28359233617","175575.38760694966","144"
"BHAMMRS","407400.1686807117","286800.27558414824","207"
"GBROC","481900.2740780264","389899.7058618277","4"
"HEALING","521869.98517076793","411040.3058033693","16"
"MERTHYR","305010.0222618417","206000.00065262849","63"
"CSTR","345585.29069223534","293588.03368236974","55"
"CLFDOWN","357600.05264268705","174129.68295706104","71"
"WNSFD","367049.95249610976","366050.03519056353","36"
"GLFCHFR","315299.8657647532","199100.2785100424","27"
"CSTL","388300.2584581753","410600.55956641637","44"
"EDPK","537419.6591740929","167520.06951029936","149"
"APPLEFD","452542.09713107254","193698.057712675","25"
"WAUNGRN","314720.1492054492","177299.5525849532","54"
"MLHB","521319.98128435336","191924.88131943828","230"
"MPRT","303840.2821974375","536170.2358124136","36"
"SWSHEAD","521839.8311580239","342919.780034795","4"
"WRUNTON","618200.1908516025","342499.5650162268","34"
"WSTRFLD","617024.6748608336","247242.85819182085","45"
"ACHANLT","226020.04502284757","861472.5056304696","8"
"HUCKNAL","454020.10182032955","349302.7345576103","41"
"CROKSTN","252030.29772564702","663539.8216059245","63"
"ENFLDTN","532969.8461042918","196549.56967290043","95"
"NBTN","330480.3080317061","393914.10736537445","120"
"FINSTCK","436647.20333311224","217264.95356081845","2"
"KINGHAM","425636.7359984929","222699.23135874","45"
"BEAULY","252004.73452739808","845806.8834234683","24"
"UHALIFD","509218.69422402343","169395.49489709584","81"
"WMOR","390646.7708066831","387745.79480953264","73"
"CLOCKHS","536369.80777568","169549.47449134185","150"
"HENGOED","315302.2113509176","194955.24070381065","77"
"WATLGTN","561240.2623600475","311050.0221624118","46"
"WYMNDHM","611423.3125303213","300964.9553778809","40"
"HITN","330019.85267617775","403679.5397147228","143"
"HOLSCHR","234378.13022196005","103905.40896665322","7"
"PMBRYBP","244621.85562609448","200766.3180083689","55"
"WHTBDGE","455670.0177713319","422850.1983871458","3"
"WDLESFD","436829.9558675005","429080.491349444","70"
"WELSHPL","322995.0736455002","307250.70105691656","24"
"STAINES","504150.3204375433","171445.59761413233","456"
"HONLEY","414589.68678069767","412430.37180963275","35"
"POOLE","401273.82234476035","91089.41339110528","93"
"WRCSTRP","522219.8128079706","166149.90429379314","81"
"DLTNRIM","417099.74006803066","500799.8675624569","75"
"BLKHTH","539639.8817968612","176004.49536407174","266"
"ROOSE","322009.9031907035","469469.6229055545","33"
"SILEBY","460196.91207888676","315254.73299312947","31"
"BALHAM","528500.3191274547","173199.65891248855","254"
"SOAVPWY","418490.1597455199","256540.2948805589","76"
"LEEDS","429883.646102895","433231.3727006288","1079"
"MAGHULL","338360.1921293548","401490.1785198169","124"
"THELAKS","410675.2275676133","273464.76772216323","33"
"SABR","434364.9558783059","418635.36787897063","69"
"LLGUNLO","320989.9347203156","273029.6176192072","9"
"EKILBRD","263309.7986723802","654669.7964094959","70"
"BLKB","368500.12913525023","427899.5040663957","147"
"PLUCKLY","592221.2924689841","143278.87135260247","73"
"DEVNPRT","245754.9781033725","55434.82172101183","33"
"HAMWICK","517448.88909599034","169726.31675863283","223"
"STJAMSP","292682.24929633306","93497.56074277239","54"
"TYNDRML","232770.1471999281","730139.5116263048","12"
"LEABDGE","536176.1671551695","187123.44181116624","130"
"SALHOUS","629370.3213554742","314049.65038294584","24"
"BTLSBDG","577665.3217999736","194894.60354343953","52"
"MLLM","317200.25376295915","480199.80044150946","36"
"GOWERTN","259240.29647288122","196399.5748516271","49"
"CAMBDGE","546195.225157886","257245.50078898348","425"
"RCHDALE","389940.27350727963","412650.53238093766","174"
"TYNDRMU","233390.07253802667","730219.8175317751","9"
"HEXHAM","394030.2912459643","564320.2785664789","77"
"SLTMRSH","478654.7175840242","425714.68083702796","12"
"KINBRAC","286189.8676482093","931599.855819151","7"
"SMRLYTN","647929.9838812208","296530.11832787906","28"
"BURLYIW","416300.12443242426","445805.1263377429","112"
"DUBLFST","120651.7336106014","391534.5624115767","8"
"STHWICK","524323.141679869","105146.50480047913","100"
"STLEIGH","522023.661865692","164159.1119161902","81"
"LUTON","509259.02005602245","221603.65166317468","338"
"HRGY","531399.7204653076","188200.37735737336","183"
"WROXHAM","630280.1908957828","318550.06397690077","35"
"BESCRLA","339605.0302394859","414534.9288835246","17"
"PANNAL","430709.80180297676","451459.7101518457","60"
"LIPHOOK","484155.8980219227","130904.50070693385","55"
"VAUXHLM","530429.9614023126","178030.206749957","1126"
"CHNRBVH","477733.72943051514","202975.84821582306","13"
"LARGS","220343.82658677426","659214.8171840968","90"
"BENFLET","577732.7776841626","185892.62231377373","225"
"HITW","372756.97422345687","411284.87823205005","38"
"HAYESAH","509714.25331251306","179421.57392748178","346"
"HILLSID","332319.7490054354","414439.50643311674","143"
"LGWOOD","636316.6981054182","308422.95259246556","35"
"CHLKWEL","585302.8081951969","185582.28506563586","223"
"KIDWELY","240099.67978901553","206500.00130918284","33"
"KILDONN","290149.7692602733","921740.2173122055","8"
"ROBY","343200.2317442102","390700.02710086835","90"
"CKHL","253914.151402938","662940.0640313897","63"
"DELAMER","355600.01346986473","370399.598657791","37"
"THOK","583834.9446296578","114544.58994818694","26"
"MFLDWSE","453459.90023214155","363234.85237302387","42"
"ROSYTH","311185.7614504766","684546.5045234826","66"
"LLGNNCH","256399.93666870648","201199.50838630018","10"
"LYDNEY","363420.2474462765","201844.5439321153","61"
"MLLF","438508.3916710193","557022.2338564465","170"
"RUSWARP","489030.1068785826","509180.09718385455","10"
"FELTHAM","510599.86696584686","173300.37051068677","527"
"DALSTON","336600.1131007393","550599.4916166737","34"
"HAGT","430412.84885493375","455336.53147332964","73"
"KIRBYX","621565.802036676","220753.42399463884","37"
"ADWICK","454374.7481613869","408725.0992509648","63"
"EUXT","355711.9948882767","418358.71094207274","26"
"WORSTED","629689.9389828603","325414.4992048243","25"
"SVNKNGS","545455.0023244602","187099.49986877752","329"
"NORMNTN","438165.0838829798","422830.3018114971","47"
"WCOMBEP","540244.6779262552","178069.88357141166","180"
"APLYBDG","352475.13651362853","409360.09782034095","63"
"MOTSPRP","522575.0641717949","167709.4811552777","151"
"BRMBRK","334199.91739123466","381899.49534708785","194"
"CHARTHM","610683.0673216707","155226.5474034785","50"
"EDINBUR","325903.2051815468","673840.7962004554","739"
"WORLE","336760.104540622","162499.49750574224","82"
"AVONMTH","351543.72619688767","178167.9553351663","69"
"BURGESH","531625.2106522897","118804.51999019468","218"
"NLRTN","436430.1943550688","493199.9551216479","111"
"RADLETT","516427.2492520155","199832.42196403822","230"
"DRTN","431099.8252765132","410300.43457248184","37"
"DUNOON","217499.81411107897","676500.2231573921","58"
"MNCRPIC","384801.0679101105","397833.99420346867","899"
"SNODLND","570659.9082405479","161860.11217837283","64"
"WADHRST","562149.7493108236","133004.0936666825","71"
"STEPPS","266209.82219942834","668404.459845944","67"
"DNLP","240999.9232495068","649400.1848583224","68"
"PLKSHWW","255909.7328057153","661350.5389101894","130"
"SHANKLN","458100.28828048625","81900.14791625115","48"
"HOEKVHL","820500.3230924795","251000.08693481656","4"
"CHRNGXG","258049.98892727646","665829.9760508707","223"
"DERBYRD","618319.7834736792","243909.6480870064","36"
"ANCASTR","498400.23759688274","344375.4844111441","8"
"TOWNGRN","340159.7761109531","405510.5156190661","124"
"TYSL","411029.72788692196","284029.45922938565","81"
"WHINH","228540.26265324053","675109.9851559063","38"
"ARLSEY","519044.9853768067","237820.04972254415","83"
"BUCKNHM","635120.2944828824","305650.3884116998","2"
"NUTBORN","478739.6804117188","105766.24138473638","38"
"FILTNEW","361060.0377302353","178595.30473456014","157"
"NMBRLPK","534875.1234354898","191030.29980166943","109"
"NWHYTHE","571190.0371270118","159959.86878116702","60"
"THTH","532249.703328711","168350.4839845377","169"
"SAIR","413885.02638885734","438046.8384059514","111"
"DARNALL","439169.8072355541","387686.71428865","40"
"KNIGHTN","329099.70154881466","272399.90167964896","10"
"HORSHAM","517864.9706289665","130979.64069090554","239"
"PLKSHWE","256834.6915729652","661410.1005899943","43"
"UMBRLGH","260949.7884410574","123800.40525425028","35"
"KRKDALE","334925.78837709397","394240.30530903215","247"
"MERTHRV","307699.6827057793","199499.59430491074","63"
"BECCLES","642599.7703321439","290499.90993925225","33"
"STALBCY","515548.88424977026","207075.83771954832","392"
"CHELFD","381384.7988570016","374850.20258868707","38"
"BLRD","362400.2576419897","410699.9594865993","32"
"WATFJDC","511036.8159836461","197315.56550181744","148"
"WODBDGE","627379.9442143246","248759.4562902432","33"
"YORK","459600.1438420604","451699.5270116078","439"
"MALTON","478690.142811298","471359.519292934","38"
"FRSHFLD","329109.95536719845","408249.83275657863","143"
"YORTON","350454.0766418092","323744.51444046106","25"
"FORMBY","329149.85046533705","406850.5051874714","143"
"SOLEST","565583.2265644395","167582.5827750903","49"
"GUISELY","418829.9937314369","442229.705262247","112"
"LEAHALL","414630.12230592815","286989.866141649","77"
"PENEW","534940.0017613838","170509.61872912967","221"
"HFLPEVL","578909.752669711","212199.69700006722","53"
"UPHOLND","350950.3233788693","403780.2475240395","23"
"GBNK","364450.0371364659","372849.6548435942","37"
"LEEE","540009.813553569","174229.65277553687","167"
"BRUNDAL","632904.0877147651","307966.80930998264","71"
"BARELA","345439.0239315099","464613.0227305753","52"
"KINSSTN","449439.0375284476","236125.04394734936","43"
"KLMAURS","240816.0305224502","641088.4011549662","68"
"ASKAM","321500.07671459834","477688.21732050984","36"
"MAXWLPK","256770.1186508462","662870.2832092721","43"
"YSTRADM","314199.6693675603","194299.71375909552","117"
"SNDP","540673.2530720104","170245.02533800656","86"
"WILNECT","421785.3010332559","301485.0062079331","28"
"TACKLEY","448449.68706711405","220530.4205711828","25"
"TWDBANK","352315.8416730359","634927.761661674","63"
"DRYP","531450.3259517021","185470.9085414352","224"
"LEGR","351923.8325496556","392469.23485958227","86"
"CARDFQS","318838.0343973582","176539.02139058075","517"
"DWBY","424324.759853716","421805.0296982859","143"
"MARYLBN","527553.9413963832","182066.6242219967","296"
"WHAMHL","539209.9167736359","182970.26647211105","338"
"WMWD","256505.25807942558","657972.4798135738","72"
"BALLOCH","239009.12814398485","681851.5093958428","66"
"STKNWNG","533669.8231477166","186909.87915652385","170"
"SUNNGDL","495206.044815865","166764.14802003233","153"
"WTRORTN","417530.0254961599","291219.62383649085","16"
"HALE","376989.78420078947","386930.452706879","37"
"RUGLTWN","404359.967765224","317420.4915428868","69"
"SHRHMBS","521800.0216859363","105300.48864013184","155"
"HALG","570346.8595138149","164326.43012188957","60"
"BLLVUE","388112.79525303503","396195.6708359095","26"
"SNDY","517765.03381951444","248772.77366140322","83"
"MHERON","488819.7651988841","168370.0048904036","146"
"WORCPHL","389099.92710760393","250800.1312306699","42"
"TWCKNHM","516115.2617124637","173660.0688007782","623"
"REDGWST","470263.95008572686","173430.08342964534","121"
"RICELA","336199.8894913042","396100.0570158087","123"
"HRLC","258100.0354480241","331400.3435049317","16"
"WNMHILL","531530.0155997815","194499.96152408217","118"
"CRMLNGT","425720.31262061064","577110.396198757","31"
"HUNMNBY","510114.8009706744","476659.5315372315","30"
"HRLG","503455.9938036178","230354.96158304776","168"
"LCHESDE","199499.79799119587","778600.5184005647","8"
"WHMPSTM","525471.7954991858","184835.5381899436","324"
"ROHL","395009.0976637773","388823.8111856108","36"
"THORNEN","468080.05164001894","413769.86060971435","28"
"LEALHLM","476219.69389093353","507879.966364786","10"
"HEREFRD","351543.0085763902","240545.94487957953","105"
"LVHM","387299.9746970739","394171.8622275196","116"
"PENYCHN","242800.08886787694","336499.8124848811","16"
"THORNES","469239.94228784926","412370.2186287288","18"
"ORRELL","353110.81770590786","403972.9899195451","23"
"LANFRFC","267800.1800076477","375200.47657233424","24"
"MUIREND","257562.11095148002","659695.2993006507","72"
"NUNTHRP","453849.92123971664","515050.1140765521","34"
"SPONRRW","609430.2733675024","297491.53694253176","3"
"FLITWCK","503389.8518422112","234979.9578201244","173"
"RAYNSPK","523190.0617310267","169279.81186553504","446"
"ROGART","272500.2815420971","901979.8682267683","8"
"KLYNBUS","562099.7899825005","320100.19859470654","13"
"DNSN","423025.283527645","561769.5896616038","40"
"EDINPRK","318390.2555461988","671270.0745052426","163"
"SELYOAK","404460.2851755314","282669.9752637753","143"
"MERSTHM","529154.703680226","153290.71771194658","162"
"STKEYNE","225101.9894348442","61032.1739082376","19"
"TYCROES","234882.19233916217","372360.4527582783","19"
"SHALFD","500200.2635673962","147099.8682617921","42"
"RBRN","538654.767146806","170235.3698400283","105"
"LAZKRKO","354834.91272827366","539725.5405842925","15"
"ARMDALE","294050.16136619024","667140.190586749","74"
"HNGT","298995.28789901594","525384.6687226667","34"
"BKNHRST","430140.06993083167","102008.08990381248","175"
"HROW","515506.87267776113","189421.23720561975","121"
"EXTON","298042.7223975798","86398.80306245171","54"
"JOHNSTN","243329.52855809891","662954.6855829448","139"
"WATBECH","550019.9761456824","264954.58218883903","81"
"BOOTLOR","333964.22278922016","394890.0991884125","143"
"MNCRIAP","381931.96593082463","385387.0131522041","234"
"WTRNGBY","569160.2551215632","152849.6347967348","42"
"BRKMNPK","524118.9101513417","204006.99325859925","104"
"WOBURNS","492458.2732342015","236380.0233624407","34"
"BRNHRST","550115.2521710186","176210.29769834114","189"
"DNTG","402069.9020237188","394730.11456516245","47"
"ALVCHRC","402300.0322492513","272000.1233768659","72"
"KRKNWTN","310500.09548800887","667100.0682402693","40"
"ECROYDN","532840.9831252579","165769.76967745135","881"
"CMTHN","241280.0513380066","219709.9039667459","70"
"HALW","344856.260472362","385611.25586528436","42"
"CAMBNTH","547531.0858698689","260669.97780719696","167"
"DGLROAD","318040.0294308122","171889.7920273955","112"
"PERANWL","178079.94655296707","39810.27627883453","44"
"TIVIPW","304520.2907611558","113960.46415431026","82"
"CREDITN","284004.8206996181","99484.90045512028","69"
"MORFNL","334335.8592282182","390649.9987836718","390"
"MNORBER","207000.01138319614","199400.39518267981","18"
"PYECRNR","328149.76234330353","187207.44651426957","64"
"NARBRO","454089.7347375329","297349.8336069322","41"
"BOOTLNS","334039.8175799632","395642.3439510868","143"
"MLBRKB","500707.2218067262","240509.45289319888","34"
"WATCHET","307200.00739498984","143299.6851888568","50"
"AIRP","418565.77475529135","571308.2763072539","163"
"ANDOVER","435565.1997370456","145938.54213104627","69"
"STHALL","512627.03536115115","179803.45906045358","297"
"PITSEA","573827.7780663555","187585.27264331776","210"
"PEWSEY","416069.6653941561","160369.84699000354","23"
"LYMPSTN","298924.7521197126","84155.85829451511","73"
"CRPHLY","315650.14184259233","186560.51089625515","111"
"LYMPSTC","298259.9834576094","85720.48119188755","54"
"STKSMR","418414.8546912148","410870.49936120503","35"
"WAPPING","535025.0494557964","180175.41074054758","581"
"ASHVALE","489272.88867645466","153342.53201301917","141"
"DRNGTOS","511999.8969889707","103200.43103681644","119"
"DUNDETB","340242.2690310864","729792.4995395663","170"
"HERNEH","531954.9500205666","174409.6313016059","267"
"LVRPSPY","340847.4122070403","384838.4354440387","141"
"FRESHFD","379129.88885705196","160370.2327461663","47"
"LRNCKRK","371669.72971699137","771750.5112794256","40"
"CRTSDYK","229500.029029005","675499.8195084694","69"
"HLNGTNW","251649.99428056678","665080.0376497253","84"
"KEITH","343003.73332645156","851658.0956460952","22"
"TCULVRT","547275.3232210409","360694.9876952596","5"
"ALLOA","288799.72826436424","693115.2630710942","65"
"CHDWLHT","547650.101779075","187610.33366650983","328"
"LCHGLLY","318499.98235464725","694400.2057119935","42"
"BXLYHTH","548319.6544456868","175995.16648082616","188"
"NETHRTN","298584.8319933799","507909.5096831233","9"
"SHWFAIR","332682.1239174397","670176.2912500651","63"
"WINETGL","477160.11245186784","171443.0119541153","144"
"ALSHAM","624181.8168217905","152456.71360430785","52"
"MOCHARD","274999.70786191715","105100.37825306004","34"
"SNGT","565892.1153289804","127169.45365833852","51"
"DOVERP","631379.7417130481","141464.1320052694","139"
"SHENFLD","561348.8978972364","195022.48498085898","603"
"BAGSHOT","491391.1267157773","163627.4713925469","74"
"STMAQUY","90100.27825445315","10699.944733404103","2"
"BRMSGRV","396870.33808228385","269354.4856050065","109"
"BRKWOOD","495199.8420973693","156954.42116332622","133"
"LISS","477711.7968129664","127718.07154049099","55"
"QPRK","524604.1691969953","183185.14295270335","474"
"UPHALL","306219.95759081637","670569.9029626956","95"
"CATERHM","534119.7965772001","155420.0223025554","133"
"DOUGLAS","238600.09652421976","475299.69054115994","6"
"FALCNWD","544552.6956118017","175402.68680664693","188"
"GLNEGLS","292899.8715927555","710500.2182840029","43"
"LRDDEAC","531636.9190170142","179364.354244817","5"
"PENARTH","318460.0523649755","171420.28589069803","112"
"HRSM","586620.0488720618","152909.87831141677","54"
"WEMM","351749.7897118584","329010.2571826325","33"
"ANSDELL","334601.2554026011","427688.92319866107","35"
"DUMFRES","297660.1915120643","576519.4854933671","37"
"QUENBRO","591300.2500317157","172100.54467328795","57"
"WLSDNJL","521817.60955724225","182966.2145962852","475"
"BISHPTN","243768.7612035968","670508.7334125418","126"
"GLASHTN","443529.6756188684","423824.8423026026","34"
"CREWE","371099.91706054204","354799.6436799137","417"
"ELTHAM","542699.8416151801","174959.79660883505","188"
"AVIEMRE","289565.822120255","812338.9626162025","28"
"PSLYSTJ","247200.1911762757","664800.4113282139","73"
"MRSTNGR","416699.78618425026","285500.30017708906","111"
"BGLAN","274817.3595774444","192155.88195138337","21"
"WOMBWEL","438810.16823531315","402454.55137220176","75"
"DRUMRY","250967.1312562095","670513.9520275922","138"
"STRUD","384950.1831896511","205124.99673201126","83"
"WRENBRY","360119.75498151244","347065.3555456161","25"
"BRIDGTN","260731.75591974528","663991.8870120611","203"
"SETNCRW","451679.94949491613","529540.0012714062","34"
"STROOD","574027.1669938541","169356.351955685","205"
"HANWELL","515390.24884092173","180519.64796736656","152"
"BRGHBUS","531200.2187377206","105700.20557142515","1"
"BHILLPK","533700.0657172399","195400.35656239995","95"
"HLDNBRO","555680.0201632034","148499.510066002","65"
"CUSTMHS","540683.8273070529","180930.93482520338","390"
"WNORWOD","531909.9858126169","172010.45771325816","131"
"THEALE","464400.20762194","170900.01903516514","84"
"CAERGWL","330950.17854203325","357239.83114052826","31"
"HLNGTNE","252680.0033696295","664839.8895133606","79"
"HRLWTWN","544625.8698065057","211232.15020340408","301"
"DODWRTH","431130.0492843963","405399.6567440671","35"
"AMMANFD","262400.32123123016","212699.65636897978","10"
"WSTBRYW","386200.1139631158","151999.516224559","148"
"BORWGAW","560898.3402713377","157424.289312741","68"
"CLCHSTR","599100.137341857","226416.7772333555","259"
"LGWITH","452875.23668639077","370825.1594476779","20"
"LNAB","259869.7011557658","318009.8609882467","16"
"CNNBELL","532337.1385861936","185009.8922253574","293"
"SASH","243120.16085122013","58719.45162058779","55"
"SHRMKT","552587.0120737681","161510.34876659745","76"
"ASPLEYG","493944.2954301129","236751.54668232723","34"
"COVNTRY","433199.97498729435","278199.7827240738","216"
"ARBROTH","363900.08020531276","740999.7458415442","105"
"MCHLDVR","451771.8395683879","142832.8405156457","38"
"STANMFC","551439.9268670038","224830.3731960277","97"
"YORKPCK","479899.998195944","483800.5167378371","10"
"DEPDENE","517051.22615441686","150179.73305155523","74"
"CRAWLEY","527029.2089825695","136331.77654178764","145"
"KSNY","628937.925488903","143991.56744222564","52"
"NRMNSBY","568384.8950593658","105671.76128521076","38"
"RUGBY","451117.30124303064","275936.6950516541","157"
"WLNTNON","429500.03654327185","328549.64971470804","15"
"ASFDMSX","506580.05574505316","171947.50595717784","304"
"WRGT","360649.88029100467","388494.5029866165","105"
"EMALING","570199.9714420349","156900.21410028968","49"
"STRETHM","530000.0108291737","171300.4137650467","211"
"MEOPHAM","564099.9012975111","167899.76500297023","79"
"VALLEY","229199.9020897926","379099.69363454933","23"
"LBGHJN","531925.1309102909","175855.45846989402","143"
"BUDESTD","220700.07584677078","106300.23116142224","15"
"HRTW","284830.11360158253","659110.0882469759","36"
"PARTON","297900.0181857087","520610.32309978816","34"
"SARN","289830.1045586969","183399.4899898169","34"
"ASCTUWD","430114.1808848767","218841.10511207738","2"
"GRSTH","511965.0912247653","199889.55304774304","44"
"NEWANG","480488.29692971485","354510.4180124601","82"
"THBLDSG","535927.1080135965","201127.46567131998","76"
"BRWHINS","434590.20980585436","562899.7239111615","174"
"SNWDNAN","624537.3317701757","151141.1963470915","51"
"BITERNE","443889.96223159507","113380.10311415649","37"
"EYNSFD","553564.775935013","164934.14795146883","76"
"EGLSCLF","442199.80655139795","515100.0067096142","77"
"PNDRSEN","536060.0432572089","195544.5216351198","77"
"ANGMRNG","506513.28827247815","102978.61047889563","143"
"FLKSTNW","620984.7835794424","136427.4602966267","86"
"FALKRKH","288300.2395985124","679099.5863658236","92"
"FALKRKG","288779.7457802063","680289.8034785558","112"
"LNCG","518199.9496820705","104399.82986280564","138"
"CUFFLEY","530700.2337341048","202800.0061279845","114"
"BRANKSM","405759.8721836768","91929.68360828582","68"
"TEDNGTN","516018.7161867622","170815.11066046794","223"
"LTNBZRD","491090.8238442149","225023.54581905273","126"
"CHIPNHM","392080.2690511117","173730.4187637025","94"
"CONONBR","254104.71201726256","855032.0050093833","24"
"CRYSTLP","534119.9816636874","170550.30018384865","279"
"FALMTHT","181130.3448128292","32085.09950323493","60"
"HAWDNBG","331139.82133350696","369499.74360910204","9"
"TIPTON","395640.0765814875","292509.97664559685","73"
"STPLTNR","360764.782149341","174434.55162695632","113"
"DENHMGC","502799.7578839418","187900.44691403204","38"
"TELFRDC","370285.06355688785","309359.44748900586","84"
"CATHAYS","318260.23136054556","177320.2954101347","181"
"OBAN","185795.05671449963","729887.4442254658","33"
"DINASR","300570.06552797335","191979.74883210607","61"
"FALMTHD","181776.8729463773","32322.45807717656","60"
"CRESING","577647.9051776379","220224.55609851284","42"
