"id","x","y","weight"
"2800S46111B","337144.0741596945","395408.8883789784","21"
"0600CRD7176","367520.95555955876","343178.6609697128","4"
"2580DAW0066","369572.1533658326","421095.94736091717","53"
"2580DAW0065","369565.1841840773","421161.74826531013","53"
"2580DAW0064","368745.1674410945","424600.81224567234","1"
"2580DAW0063","370415.1872128987","420878.69850043784","10"
"2580DAW0068","369338.1809819531","421604.60545022396","53"
"1800NC21451","378924.12504626205","414822.8250998923","20"
"2580DAW0067","369308.15664213366","421678.6801128293","53"
"2800S46111A","337114.08901188755","395446.5622176655","21"
"1800WK22701","356584.0954488393","409659.4962124783","48"
"2800S51060A","346819.0630264204","390810.5271630025","41"
"2800S51060B","346808.01991969487","390815.7693935843","45"
"1800WAH1291","374815.16658263304","408103.8445893217","9"
"1800WK09741","367226.05736276275","404236.99580752477","17"
"2800S40016B","333700.0889659206","392627.66641747375","2"
"1800EB33641","386018.172206097","401482.9387476452","230"
"1800ED48351","388928.124807487","403018.71056579164","32"
"2800S51061A","346437.06840665214","391021.56315417355","19"
"2580DAW0073","369928.1866733806","422899.5323923091","3"
"2580DAW0072","369412.1910355104","421429.7739141394","53"
"2580DAW0071","369976.17080794525","423051.65262273717","1"
"2800S46110A","337320.08677453105","395258.7864972625","21"
"2580DAW0070","368275.1530870647","424195.64604020957","93"
"2800S46110B","337338.10330310854","395219.9374322468","21"
"1800SJ01611","377964.04865898873","397541.7552169232","42"
"2580DAW0077","370209.2005289485","422105.77310877695","12"
"2580DAW0076","370198.15955430944","422082.92357502616","6"
"2580DAW0075","370092.1356767567","421260.5990131181","1"
"2580DAW0074","368778.1856641915","423338.766770357","3"
"069000080409","363880.9650358843","389418.7661280895","24"
"1800ED12391","397625.1044431563","408316.6729742839","15"
"2580DAW0078","367983.20701870526","422506.6720306816","6"
"1800NC21481","378584.1475602044","414536.65352040797","12"
"2800S46114A","336568.0631881544","395431.82616632717","43"
"1800WF39691","378304.09391635616","400664.6907201606","87"
"1800NE26551","386868.11563976295","405970.6480855689","177"
"1800WF40601","372572.1620822303","404486.71801051596","77"
"1800WK09711","357139.0886971149","407560.76896624325","30"
"1800WA33551","363002.02935997513","407603.89975299663","1"
"2580DAW0080","369421.14647882833","422415.6054048422","13"
"2580DAW0084","368296.14562462876","424137.7584438607","92"
"2580DAW0082","370223.19510334206","421876.93026068027","12"
"2580DAW0081","369454.1346274339","422421.73173813033","1"
"2580DAW0088","370557.1468532166","421752.5396021142","7"
"2580DAW0087","369790.18801276665","422396.6288100197","6"
"2580DAW0086","369763.18035782274","422426.9552871979","3"
"2580DAW0085","368203.1579169813","423547.587046013","6"
"2580DAW0089","370571.14902550005","421752.89651830925","6"
"2800S46113B","336349.0769748467","395347.7571320613","22"
"1800NC21471","378754.11989711307","414594.84602198674","11"
"090079501272","349852.0286584365","481534.36253206094","3"
"2800S46113A","336358.0909551009","395371.0022990181","21"
"1800WF40611","372633.1392751765","404543.6606037789","79"
"2800S41212A","335505.0314824792","387196.06799409934","40"
"2800S41212B","335567.00167621905","387163.73636492534","40"
"1800WK09721","356784.056148693","407497.7042863249","30"
"1800NE26541","386905.0969869471","405950.62959552964","181"
"1800WA33541","363074.981947489","407657.6216654072","1"
"1800ED00391","395343.13576131966","404590.03385940596","18"
"1800NF10421","379730.0110781894","397642.07061639114","14"
"2580DAW0091","368848.1568562911","423129.90617252927","3"
"2580DAW0090","369514.17351314874","422414.55298959644","1"
"2580DAW0095","369591.1840656114","422143.68557569874","20"
"2580DAW0094","369772.1884101648","421654.8524598835","1"
"2580DAW0093","370042.1964258534","421310.6524366451","1"
"2580DAW0092","370032.14464964624","421308.60285340226","1"
"2580DAW0099","369490.1879175658","421905.79822925734","1"
"2580DAW0098","368339.2074083049","423839.61733679153","92"
"2580DAW0097","369674.19693587127","422175.85749384324","18"
"2580DAW0096","369602.162119331","422186.8950143667","1"
"2800S46116A","337685.06983944896","394633.8623650964","21"
"2800S46116B","337684.07696312387","394578.68633185944","21"
"1800ED12371","397841.1212724197","408311.8911287903","15"
"2800S41211A","339216.07393081125","390869.0082322212","109"
"1800NE26571","386522.1213564873","406291.7157854713","181"
"1800SG12671","388443.1058811846","392017.7058914356","307"
"1800WA33531","363241.99406507204","407728.96650116437","1"
"1800EB33691","385706.1381747136","401112.9542331466","205"
"1800SG09021","390425.0579250089","386329.663413726","18"
"1800WA08581","369944.1377976184","407436.0083116711","26"
"1800ED12381","397786.0885637721","408309.0253336508","15"
"2800S46115A","337580.0953288471","394838.9795162568","21"
"2800S46115B","337545.0350706001","394950.5997404209","21"
"1800NC21491","378612.1189742832","414535.6355659538","11"
"1800WK09701","356924.02966686623","407599.56122482324","30"
"1800NE26561","386508.1458246594","406292.9798800616","177"
"1800SG12661","387177.1076600643","390719.7699706386","82"
"2800S41210A","339315.0510117745","390525.5925975651","76"
"1800WA33521","363290.97552909085","407724.68971401267","1"
"1800EB33681","385725.1445997755","401168.8577835621","223"
"069000080411","364446.0191569933","389560.00975382596","22"
"069000080410","364217.0260401667","389568.9684346942","22"
"1800SG09011","390396.02903294296","386351.86195664556","18"
"1800WA08591","369552.156361802","407888.79791763506","26"
"2800S15078A","352043.0665490062","397764.67075871886","4"
"1800ED12351","398279.13908543426","408190.7652449933","68"
"1800NE02541","390913.1484843211","410290.8915169492","5"
"2800S27067A","334556.00025281106","383801.92807074264","58"
"1800ED00361","391476.15155325783","405161.7046721871","105"
"2800S46117B","336657.1069334815","395469.68762962957","21"
"1800ED12361","398438.1263780091","408139.7508982688","68"
"2800S46117A","336614.05251583544","395453.68564530247","21"
"2800S15079B","352057.0260633212","398524.6772147381","63"
"2800S15079A","352102.0565208733","398488.61586091795","64"
"1800EDH4001","390397.17864351993","406574.97014145396","43"
"1800NE02551","390948.1402261464","410277.69506560534","3"
"1800NE26501","386609.13718353177","407365.6448263362","8"
"2800S27068F","334822.0603225208","383607.664586446","28"
"2800S40010B","333858.0469167027","391803.7281038911","5"
"2800S27068D","335178.0431433189","383462.70302084513","3"
"2800S27068E","335155.0301302425","383498.73430949124","2"
"2800S27068B","334834.0387188918","383582.90990203124","87"
"2800S27068C","335126.0368756227","383452.84317952115","87"
"2800S40010A","333874.0471153586","391773.7955212253","5"
"0600CO029A","377894.9905869749","354691.95013394486","27"
"1800SJ11001","378996.02758949436","388409.0180455995","37"
"1800ED12331","398282.0997385138","408140.6989992407","84"
"1800ED00381","395328.1446353571","404642.67276344955","16"
"1800EDH4011","390408.1670184749","406570.7198015437","30"
"2800S27065A","332748.0489504952","383739.7469049644","30"
"2800S27065B","332764.03348570666","383725.94561744423","20"
"1800SJ01691","378945.06572803797","397522.80191310117","42"
"1800NE02571","390944.1106966034","410247.9974386394","1"
"1800SJ11011","379010.02004261175","388400.0554809268","37"
"1800ED12341","398235.0785334005","408137.7136017342","15"
"1800EDH4021","390470.167834695","406372.779806755","2"
"2800S27066D","332819.03454988543","383316.8100636612","34"
"2800S16013A","351871.09653655946","395179.8969204444","118"
"2800S27066B","332809.04923160403","383542.82714191906","20"
"2800S27066C","332829.040013983","383318.00368767494","24"
"2800S27066A","332799.01472481014","383534.84658041253","30"
"1800SG12611","386216.1116902637","390549.71192559483","111"
"1800WF39611","377960.13126847026","401280.87058051076","14"
"1800ED12311","398406.1307740388","408115.61988332216","84"
"1800EDH4031","390203.08939044824","400865.85896016157","12"
"2800S27063A","334827.0254122145","384134.00481714826","31"
"2800S16014C","350280.03034685913","396082.582047531","3"
"2800S27063B","334822.0377731807","384124.7268170582","30"
"2800S16014B","350191.06130606704","396020.7668234233","64"
"2800S16014A","350235.08372894983","396070.81637587544","61"
"1800SJ01621","378116.0693492234","397688.7938524182","42"
"1800SB42501","381264.9637542539","390392.02353974443","38"
"1800SG12601","387581.0976808094","391442.7228093744","72"
"2800S16016B","350569.05980320583","395235.8411195688","300"
"1800WF39601","377938.09306463064","401262.7278660705","14"
"2800S16016A","350651.1095327809","395263.8005897621","281"
"1800ED12321","398394.0748928819","408107.94761980127","15"
"1800SB30531","383596.07989280514","396495.978823713","109"
"1800EDH4041","390213.08783984307","400857.7163993249","13"
"1800SB30541","383540.1076882355","396247.85370634455","186"
"2580AUD0010","369128.09669959","428145.65046678006","169"
"2800S27064A","334850.006537735","383872.9885215987","28"
"1800SJ01631","378348.087654098","397798.8655133541","42"
"2800S16017B","350350.09566901973","394920.5921405819","255"
"2800S16017A","350255.07145816984","395004.81621226453","263"
"1800NE02521","393871.1363841546","411674.7463603284","10"
"1800SB30551","383360.0681584995","396140.68151248066","200"
"0600CRD7132","367725.9871737149","348422.56461177306","7"
"2580AUD0009","369028.1274483404","428166.6738055034","174"
"1800SJ01641","378550.0818402729","397702.03820178506","57"
"1000DDDV3411","402207.2172782518","394191.928985835","24"
"1800SB42541","382989.9602777395","388979.79118273564","168"
"1000DDDV3414","402055.18205084495","394347.61907738267","62"
"1000DDDV3413","402031.2006881881","394357.84463253274","24"
"2800S16018B","350096.11974563653","394852.8377852723","255"
"1000DDDV3415","401853.1495179174","394491.05758780125","24"
"2800S16018A","349963.1124880632","394893.74259474984","263"
"1800ED12301","398520.10328840086","407913.98457133677","83"
"1800EDH4061","390040.0966663944","400542.7855669178","13"
"1800SB30561","383371.0540528725","396111.82765596564","189"
"1800NE02531","390932.16559250857","410300.6449902323","4"
"1800EH47521","391634.07372464414","397180.88539579394","3"
"1800EH35531","389156.05465327186","398267.812618913","102"
"1800EH47531","391164.08686336735","397345.62834183685","3"
"2800S15083A","348563.0321765167","396309.80751103716","44"
"1800EH35521","389087.09870225604","398892.66744083277","8"
"1800NF10391","372014.109893147","400208.91714903206","2"
"2800S15084A","351691.0509416073","398626.87682159746","11"
"1800EH35551","389454.10386596975","398211.9494187132","129"
"2800S15085A","351559.0002306049","398447.87270292285","11"
"2800S15085B","351550.0109806534","398470.8851789414","11"
"1800EH47511","391544.03750752046","397166.6957930047","3"
"1800EH35541","389319.1237081891","398214.81433350634","162"
"1800ED02951","392477.1540566811","404034.85337350034","295"
"1800SJ01581","378565.07386802015","397671.04080358276","14"
"2800S15086B","351461.0287345055","398305.01591380395","11"
"2800S15086A","351463.03576982924","398280.739906113","11"
"2800S15086C","351314.00116868445","398155.7684751244","11"
"1800EH11521","395323.07462756184","394394.7028274149","39"
"2800S27059B","334412.02041728224","383134.97237670515","22"
"1800WAH3931","365024.0526070272","409585.77352319134","22"
"2800S51059C","347052.05383164383","391230.71660188754","52"
"2800S51059D","347015.0335183914","391272.74358684896","50"
"2800S15088A","349165.03172573226","395687.0015318679","15"
"0600MA0465A","394319.0532945068","383743.93853391754","12"
"1800WK07071","355036.001911415","405215.8316229671","68"
"1800SJ49501","378639.9531081412","390932.7528499916","32"
"2800S27057B","334860.0514538515","382537.97127581603","41"
"2800S16020B","349631.1014623995","393973.673808646","162"
"2800S16020A","349556.0986598289","394054.6942781189","173"
"1800EH35511","389070.0950166899","398913.95675169065","9"
"2800S27057A","334789.0397370193","382570.76869847433","40"
"2800S27059A","334418.0581981508","383143.0115144854","20"
"1800WAH3951","363015.09598956263","411114.64580180944","2"
"1800WK07081","361907.0452789327","398126.68608674855","39"
"2800S16021B","349677.0961812894","393744.8721345538","170"
"2800S27058A","334638.0294891593","382834.7697154824","22"
"2800S16021A","349663.0781014519","393763.6023003486","179"
"2800S27058B","334635.0158571642","382857.7323797063","20"
"1800WAH1301","374871.16858889314","407863.67187640705","9"
"1800WAH3961","371943.11946066224","412337.96086148475","4"
"1800WK22691","356351.0609871367","409990.65989783505","69"
"1800WK07051","354852.9906044913","405067.71137849544","68"
"2800S51056B","346535.0460429882","392426.60911735374","8"
"1800NF10331","380374.0227111162","397621.9844497414","14"
"1800SG09081","391712.0668313539","387395.0130910136","206"
"1800WA33511","363494.97212369484","407782.95984670386","1"
"1800WA08561","369517.142870874","407912.8344270509","14"
"1800WKH2451","354729.0656005992","409482.6140135381","8"
"1800WK22681","356337.0881919182","410018.82804711774","48"
"1800WK07061","354980.03250949894","405184.54518073547","65"
"1800NF10341","380402.02853525477","397620.9776634036","14"
"2800S51055C","346756.0682687448","392047.59893419704","46"
"2800S51055D","346738.0598595519","392112.7797822514","46"
"1800SG09071","391362.0707925836","387474.96844196855","6"
"1800WA33501","363538.98081802507","407820.78083827125","1"
"1800WA08571","369753.11941946886","407674.883563465","26"
"1800WKH2481","355952.00210288476","405544.63336671866","14"
"1800EH47581","390708.07264565065","397477.68153967924","3"
"1800WF39591","377763.13286192797","401207.0336791153","14"
"2800S51058B","347426.0422162511","391542.75771240745","19"
"1800WA08541","371824.167679876","407123.8487305134","4"
"1800WK09691","355365.9900836633","404440.63883874565","13"
"1800SG09061","390424.0536224415","386652.63134956534","18"
"1800WK07031","353435.0919627285","409969.7923957664","5"
"2800S51058A","347384.0562404314","391496.93877428764","18"
"1800WK22661","356167.11409048893","410243.6045082914","37"
"1000DGNS4371","403463.15768878564","394121.0029185836","39"
"1800WAH1331","374986.10474348423","407395.7741307369","9"
"1800WAH3991","375266.13511540566","405868.94533604744","26"
"1800WK07041","353692.1210224836","410232.95317057456","3"
"2800S51057A","347683.0846636289","391705.8024152309","26"
"2800S51057B","347708.05244002707","391787.8613706592","8"
"1800WK22651","356505.0911634795","410287.6406728207","18"
"1800EH47561","390917.1087319794","397453.9072621235","3"
"1800NF10371","379745.01856772596","397643.6748276914","14"
"1800EB06131","385485.15468760295","398993.6650351531","84"
"1800NC21401","379264.1368093553","414588.7759271264","20"
"1800WK09671","355628.9618993488","404055.74409616087","14"
"1800EH35571","389802.0863661836","398164.89628265204","129"
"1800WF40571","372667.169584466","404240.8408655115","15"
"1800WK07011","353175.0962747168","409823.8363718808","5"
"2800S51052A","344699.0519070145","391466.80602585955","48"
"2800S51052B","344713.07005496847","391511.7044207878","57"
"5140AWD70965","340795.9767399086","353584.88316260785","8"
"1800EB33751","384811.1448090362","397768.8774842483","91"
"5140AWD70964","341050.9767003723","353889.03858943126","9"
"5140AWD70963","341128.97876168636","354086.6780922134","9"
"5140AWD70962","341119.95368697937","354170.01127705723","9"
"5140AWD70961","341045.01488288434","353894.56367028237","9"
"5140AWD70960","340817.98406003194","353603.6367257565","8"
"2580DAW0004","368370.1467205614","422831.70609480666","4"
"2580DAW0003","369657.14030736405","420869.5345462298","53"
"2580DAW0002","368630.2016242167","423194.5602369327","91"
"2580DAW0001","369707.17423114536","422577.6323732611","3"
"2580DAW0008","370525.14207273663","422164.8536496839","3"
"2580DAW0007","370522.1450262226","422139.8387051041","3"
"2580DAW0006","369392.1601502132","422082.6772765321","20"
"1800EH47571","390695.0952400366","397493.8392249449","3"
"1800EB33741","384859.13616134523","397749.697936382","88"
"1800NF10381","380424.02982108254","397819.9221185807","101"
"2800S51050B","345165.0678041224","391941.9344460267","48"
"1800EB06141","386676.12104321615","395733.7086555503","354"
"1800WK22641","356476.09362954804","410294.6961598816","40"
"1800WA08531","371760.1641819461","407121.674029798","4"
"1800EH35561","389813.0698455965","398149.63049289095","128"
"1800WF40581","372535.1565738017","404346.86013818724","15"
"1800WK07021","353395.082135934","409947.71339479863","43"
"2800S51051A","344881.07384343515","391662.95592450816","48"
"1800WK09681","355466.9719966687","404296.5989894415","13"
"2800S51051B","344909.03094786155","391717.81760175835","48"
"2580DAW0011","368936.1970157668","421932.8096119922","8"
"2580DAW0010","368307.1527916093","423940.7494574127","93"
"1800EH47541","391196.0892615486","397314.97301198315","3"
"2580DAW0014","370211.1269071695","419472.6500729852","43"
"2580DAW0013","370212.1545119986","419488.77639443194","43"
"1800NB35021","383251.1617910019","397775.06966909464","32"
"2580DAW0019","369867.15412161447","420311.75907259155","55"
"2580DAW0018","370141.1627703986","421108.85902422434","9"
"2580DAW0017","370089.1801110785","422140.91904321656","15"
"2800S15080B","350011.07434553676","395898.72065925645","10"
"2800S15080A","350006.05179038685","395913.57182644896","1"
"1800WK22631","356710.08734933974","410305.664349712","18"
"1800NC21421","379403.15807070787","414964.994643726","20"
"1800WF40591","372503.13987487846","404357.72802005004","14"
"2800S51054A","346998.0485788249","392242.7088376329","3"
"1800WA08501","369817.1431327728","413672.8166672743","7"
"1800NF10351","379647.01242989226","398294.7206872115","14"
"2580DAW0022","370300.12935277575","421606.9657654053","12"
"2580DAW0021","370279.1307655532","421617.6689902262","6"
"2580DAW0020","369883.15394826006","420303.6452549615","53"
"1800NB35031","383006.102932662","397844.7049962042","32"
"2580DAW0026","369495.14253694966","421308.62468059186","51"
"1800EH47551","390972.07745521964","397458.91844636435","3"
"2580DAW0025","369460.17797247047","421344.90156410966","53"
"2580DAW0024","370135.14355790045","421117.79835971346","10"
"2580DAW0023","369196.1798191444","422243.95840311295","93"
"2800S15081A","351178.0111064005","397938.65203097137","1"
"2580DAW0029","369915.16945307323","420146.0045617736","43"
"2580DAW0028","369948.1354882056","420084.5990395632","43"
"2800S41218A","336368.99192683114","389816.7688158981","6"
"2580DAW0027","370393.1557943567","420893.74689208594","9"
"2800S15081B","351158.0500918007","397946.8694579699","11"
"2800S41218B","336341.02180317725","389897.81413533114","6"
"1800NC21411","379619.12835133285","414870.70310178655","20"
"1800WK22621","357197.0912623776","410358.94980508107","18"
"069000080490","357101.04621417716","392855.90456677484","44"
"1800SG09091","391365.0914522252","387489.87071750057","11"
"1800WK07001","352999.1116929078","409406.6811881471","48"
"2800S51053A","344595.0608413953","391344.96365566185","48"
"2800S51053B","344613.03546781285","391392.70833285333","57"
"1800NF10361","379614.03311485704","398310.9955490744","14"
"1800WA08511","369755.1483514635","413732.62904189836","8"
"2580DAW0033","369978.19837638736","422143.7441609012","15"
"2580DAW0032","369637.16461935174","420966.90668028494","53"
"1800WK10641","363295.05667209113","397698.90443037136","110"
"2580DAW0030","369095.1590463863","422434.7713754536","92"
"450019361","402913.1010740471","411496.54454298096","14"
"1800ED14011","392816.15002408257","409445.9065947732","30"
"450019360","402784.11385447806","410221.5845203092","14"
"1800EB01961","386303.11966467765","394720.9214637695","104"
"1800ED16671","393058.17816804966","407791.7173413603","39"
"450019363","403211.08429936535","411925.8468470056","14"
"2800S28052B","331767.02065515454","380399.7640718173","2"
"450019369","405238.0741692114","411681.40486042114","14"
"1800WNBS0E1","358088.06864654756","405837.44393445214","55"
"450019368","405232.07889486296","411656.81067000853","14"
"2800S52076A","342403.08177119796","398886.8383324373","31"
"2800S28052A","331785.0736988466","380394.831554965","1"
"2800S52076B","342405.0744093761","398957.69107872713","33"
"450019365","404447.0912360107","411592.7184389682","14"
"450019364","404154.0692790867","411658.76688720286","14"
"450019367","405046.05683419725","411531.44878937746","14"
"450019366","404966.0929531079","411487.64199615095","14"
"1800ED02021","393283.12944458856","405114.57537175","218"
"1800ED28651","392978.0626378064","401713.06680909666","127"
"1800NE46071","389239.0863447336","415256.63022767374","68"
"1800WA15801","375406.1525478258","407730.5557099764","12"
"1800ED04681","389713.0939874797","400851.55855051574","114"
"1800EH47091","396007.04155178915","397445.8621085024","19"
"1800ED14021","391769.13537141174","408278.8982342032","14"
"069000080717","357019.0274420636","391478.91507104825","5"
"1800NFH0431","375595.0920770996","399732.8389513772","15"
"069000080716","357232.0293706479","390792.8468541451","1"
"069000080715","357284.046013981","390376.821493198","1"
"1800EB01971","386376.113989492","394470.72102552705","104"
"1800ED16681","393075.1482361702","407801.81626736943","38"
"2800S28051A","331063.0427665786","379870.8268902499","1"
"2800S28051B","331070.0365850617","379888.97357494436","2"
"1800WNBS0F1","358091.0749619181","405832.7441551161","64"
"2800S52075B","342340.11230931093","398686.8813624002","33"
"2800S52075A","342337.07136477885","398638.9624458088","31"
"450019359","402465.12976853026","409925.5846954291","14"
"1800ED28661","392509.13397321","403889.7248917907","161"
"2800S53010A","336083.06627506297","398469.7869235453","55"
"2800S53010B","336082.1167859252","398438.8667604777","56"
"1800WA15811","375624.1617040289","408119.9343450402","10"
"069000080713","357212.03692829155","390794.69655174814","1"
"069000080712","357266.0390438038","390377.8741922642","1"
"1800ED04671","389749.0813433701","401382.8332756486","107"
"1800ED16651","392876.15175533487","407904.8066741919","62"
"250020090","360285.93011351884","467672.1180582645","13"
"450022992","405855.87610509945","423438.8043222457","12"
"450022993","405851.89467073616","423455.8219955963","13"
"2800S28050A","330608.0469453146","380775.6158960639","1"
"2800S28050B","330545.0529035684","380823.60344533843","2"
"250020094","347638.2904574129","461585.12651174737","161"
"2800S52078A","342004.1036028841","397845.923704848","69"
"250020095","347765.2895180297","461488.9946409229","179"
"2800S52078B","342050.0972089063","397774.81589106173","69"
"1800EB13921","386531.11399322236","393907.9957928808","118"
"1800WNBS0G1","358093.0369837953","405829.833869944","66"
"250020093","347661.27713747666","461585.31136597623","172"
"2800S47125A","335521.1004811989","397232.9822247003","16"
"1800NE46091","389085.08630360424","415428.8814480041","71"
"2800S47125B","335524.1042117131","397214.6929706395","15"
"1800EH47071","395775.052513839","397511.0415082778","19"
"1800EB01941","385978.07526685187","395339.78679569106","104"
"1800ED28631","392958.06818223756","401953.74135626067","127"
"1800ED16661","392963.1742934394","407816.00296524324","38"
"250020080","350350.1140302198","469743.0604337604","28"
"450022987","406397.91518877604","423763.7060626675","13"
"450022988","406276.87474825553","423702.4646109971","12"
"2800S52077B","341773.1098822246","398202.7065745894","103"
"250020086","346404.2162819574","461367.0325791555","24"
"1800EB13931","386553.072268887","393874.779183721","105"
"250020084","349573.2545324718","461514.32396776846","2"
"2800S52077A","341805.0705307153","398210.7688972651","98"
"1800WNBS0H1","358097.0253133214","405823.7902055751","29"
"250020082","341968.1924356684","461856.11015488894","64"
"1800ED28641","392961.06448654726","401742.7975577305","124"
"1800SG17191","388579.08702237223","390413.98899527674","89"
"250020089","342627.20342070994","463908.42116452334","96"
"1800ED41601","397300.07130466367","408963.69736590964","15"
"1800ED04691","389675.1106182508","400140.8348591542","111"
"1800EB01951","386169.12264090724","395045.9539991036","104"
"0610VR211A","364457.0879183662","375326.91346237855","8"
"1800EH47041","395515.0357174037","397482.8060600264","19"
"250020074","345614.1342441041","463383.24061021407","21"
"250020072","345309.1375540966","463641.1075030869","19"
"250020073","345471.1848520334","463506.32802110224","21"
"1800ED16631","393172.156686531","408193.84955486044","62"
"250020070","352009.22127699514","435755.50182064006","36"
"250020071","345096.1538327827","463784.95481589984","100"
"1800NE46031","389477.07905021205","414995.9664179423","71"
"1800ED04641","389447.0699458718","401182.8011971875","66"
"1800NE48691","387584.11443866935","414049.9319452228","30"
"1800EH47051","395610.01551653043","397479.8220918153","19"
"1800ED28611","392944.0910570555","402050.8880827946","127"
"450019393","408414.9872433103","413964.5819012978","14"
"9400ZZMAGMX3","383478.13870225765","397582.01751920296","506"
"450019396","408797.97785801446","413990.7506807192","14"
"450019395","408627.9820713013","413994.66792310285","14"
"450019390","407818.03615585406","413764.5284645089","14"
"450019392","408116.9928576642","413857.59295400896","14"
"450019391","408064.01831843157","413813.7792158211","14"
"250020065","353243.1823953875","431964.8374980234","36"
"250020066","352601.20950297057","434566.87815562845","53"
"250020063","353617.21410753333","430570.70050592115","99"
"1800WNBS0J1","358099.0526116474","405820.7680797639","45"
"250020061","353955.2024248985","430091.90864329366","97"
"450019398","409177.02424452186","414139.5483244722","14"
"250020062","353794.19977612986","430263.7383527496","97"
"450019397","408811.9712406356","414006.4637559094","14"
"1800ED16641","393124.18572330906","408132.84090948047","63"
"250020060","349247.2740664214","446063.66108354635","40"
"450019399","409261.96544887486","414199.568943211","14"
"1800NE48681","387318.15100368665","414048.9786452663","40"
"2800S52070A","342052.10310571996","398803.67732336075","52"
"2800S52070B","342041.10572516074","398875.57960219803","47"
"250020067","352413.2230781292","435165.6397849119","36"
"1800EB13991","388686.05625034723","396038.718920908","305"
"250020068","351643.1737936992","436814.4538275156","36"
"1800ED28621","392938.1268710554","402009.7328178488","124"
"9400ZZMAGMX1","383481.1084193863","397596.02521402977","506"
"1800EB01981","386419.1000139272","394222.7223245892","104"
"450019383","407107.99765293294","413333.523647819","14"
"450019382","406945.0562834013","413247.5054522803","14"
"450019385","407342.04458070156","413506.54772165563","14"
"1800WNBS0K1","358102.04805524705","405814.8445210403","54"
"450019384","407121.0522957191","413362.80359871534","14"
"1800NFH0401","375915.104921686","398622.96471255284","16"
"2800S41029B","338209.021774323","391236.8776680534","223"
"450019381","406924.0078101511","413209.7589147006","14"
"1800EH47021","395171.996924411","397597.7435905547","53"
"2800S41029A","338174.05035301583","391251.79908792337","223"
"450019380","406793.9975357103","413081.8499230571","14"
"2800S52074A","342333.0769269913","396386.8609329373","50"
"250020055","349162.2653347239","448555.3136218231","48"
"2800S52074B","342333.0543982017","396406.7779215061","52"
"250020053","349159.32552749134","449953.6001160536","48"
"1800ED16611","393385.14034527086","408382.7871813627","63"
"250020050","349233.3099842633","451249.56613294524","48"
"450019387","407501.05439616926","413600.58405328984","14"
"250020051","349207.27308212937","450855.49920225365","48"
"450019386","407335.0156144798","413517.6626215918","14"
"450019389","407802.01691520953","413771.7339777538","14"
"450019388","407576.04166365264","413658.44462835713","14"
"1800EB13961","387953.1631547342","403461.6917055021","21"
"1800NE46051","389332.0725645052","415175.8658601118","71"
"250020059","349188.23969182995","446252.80141498416","40"
"2800S52073B","342891.08651038294","396229.7627028792","52"
"250020057","349056.24746042426","447127.2899772122","49"
"1800WK36601","364478.0612942427","401278.84582770965","58"
"069000080789","362554.9958476393","393375.7429483906","21"
"1800ED02001","390936.084077016","401312.9586036555","32"
"1800ED04661","389752.11451514537","401374.81626297365","86"
"450019372","405478.03500811884","412081.5277710813","14"
"1800EB01991","386437.07409617695","394121.6516652982","104"
"1800WNBS0L1","358105.0583603392","405810.58976421313","55"
"450019374","405681.0295346027","412318.5172314675","14"
"450019373","405468.0318263474","412091.6407347716","14"
"1800EH47031","395355.02876702225","397505.8826178337","53"
"2800S41028B","337932.00240940484","391210.7934291577","223"
"2800S41028A","337948.041588387","391191.8901827036","223"
"450019370","405364.0772247313","411855.5486963927","14"
"250020044","348205.29569868103","456233.206886898","48"
"2800S52073A","342875.09567198344","396219.83076697844","50"
"450019379","406581.04200620914","412888.4109776713","14"
"250020041","348028.2877767489","459018.1703713044","149"
"450019376","406242.0465117675","412632.4010895007","14"
"1800ED16621","393357.1819077795","408373.92668659287","62"
"450019375","405711.02532751317","412355.4899610834","14"
"450019378","406568.04533459415","412861.69153891486","14"
"450019377","406281.0254525362","412675.8420625827","14"
"1800ED04651","389442.1389244076","401172.57686726574","10"
"1800SJH1861","376274.04076678184","388042.86494783044","12"
"250020049","349224.33296949713","451742.4933045083","48"
"1800NE46041","389435.0903539532","415026.65730002057","68"
"2800S52072C","343452.1080776563","396032.8616729296","59"
"250020048","349160.29342284263","452030.50234625605","48"
"069000080770","361839.0434070957","393167.96576198447","21"
"250020045","348371.3240261035","455636.25840826135","48"
"2800S52072A","343401.0633565055","395951.58101067704","52"
"250020046","348381.3139518531","455438.30152994837","49"
"2800S52072B","343443.068686205","395865.7370695967","64"
"1800ED28601","392920.1044862056","402149.8301750815","124"
"1800WK36611","364341.05368363566","401500.95344613085","57"
"1800NE10041","384954.17693039356","411165.7548395645","12"
"1800WNBS0M1","358108.0607494532","405805.4449827462","28"
"1800SG05161","385807.0405800991","387992.65741687495","37"
"1800SB03901","384473.17556877213","397546.80518144974","88"
"2800S41027B","337528.05366733164","391097.60696041374","223"
"2800S41027A","337674.029614098","391111.8166316337","223"
"1800WAH5101","370627.11384253163","406819.65415777365","12"
"2800S17003A","349194.0170888545","397985.84442965256","31"
"1800WA13231","365137.0222824577","410613.7624371656","18"
"2800S17003C","349069.01608924195","398230.85950658104","2"
"2800S17003B","349136.03386809607","398068.80412049324","35"
"2800S17003D","349100.0392146835","398177.8970189832","3"
"9400ZZMARND1","380872.9865540571","388464.67535426095","93"
"9400ZZMARND2","380864.991015845","388460.92514302535","93"
"1800SG44771","390868.1058541099","389887.7540998332","11"
